address,categories,city,keys,menus.amountMax,menus.amountMin,name,postalCode,priceRangeMin,priceRangeMax,province
167 Orchard St,"Restaurant,Pizza Place",New York,us/ny/newyork/167orchardst/307567067,18,18,Pizza Beach,10002,0,25,NY
167 Orchard St,"Restaurant,Pizza Place",New York,us/ny/newyork/167orchardst/307567067,18,18,Pizza Beach,10002,0,25,NY
167 Orchard St,"Restaurant,Pizza Place",New York,us/ny/newyork/167orchardst/307567067,16,16,Pizza Beach,10002,0,25,NY
167 Orchard St,"Restaurant,Pizza Place",New York,us/ny/newyork/167orchardst/307567067,18,18,Pizza Beach,10002,0,25,NY
9253 Route 30,"Restaurant,Pizza Place",Irwin,us/pa/irwin/9253route30/-66712705,7.99,7.99,Pizza Hut,15642,0,25,PA
114 Glover Dr,"Restaurant,Pizza Place",Mount Orab,us/oh/mountorab/114gloverdr/324000305,7.49,7.49,LaRosa's Pizzeria,45154,0,25,OH
114 Glover Dr,"Restaurant,Pizza Place",Mount Orab,us/oh/mountorab/114gloverdr/324000305,8.39,8.39,LaRosa's Pizzeria,45154,0,25,OH
5806 Cheviot Rd,"Restaurant,Pizza Place",Cincinnati,us/oh/cincinnati/5806cheviotrd/324000305,5.19,5.19,LaRosa's Pizzeria,45247,0,25,OH
5806 Cheviot Rd,"Restaurant,Pizza Place",Cincinnati,us/oh/cincinnati/5806cheviotrd/324000305,7.49,7.49,LaRosa's Pizzeria,45247,0,25,OH
11711 Princeton Pike,"Restaurant,Pizza Place",Cincinnati,us/oh/cincinnati/11711princetonpike/324000305,7.49,7.49,LaRosa's Pizzeria,45246,25,40,OH
21 Kugler Rd,"Restaurant,Pizza Place",Royersford,us/pa/royersford/21kuglerrd/214816318,6.75,6.75,Bravo Pizza,19468,0,25,PA
21 Kugler Rd,"Restaurant,Pizza Place",Royersford,us/pa/royersford/21kuglerrd/214816318,26.99,26.99,Bravo Pizza,19468,0,25,PA
21 Kugler Rd,"Restaurant,Pizza Place",Royersford,us/pa/royersford/21kuglerrd/214816318,3.85,3.85,Bravo Pizza,19468,0,25,PA
21 Kugler Rd,"Restaurant,Pizza Place",Royersford,us/pa/royersford/21kuglerrd/214816318,4.5,4.5,Bravo Pizza,19468,0,25,PA
21 Kugler Rd,"Restaurant,Pizza Place",Royersford,us/pa/royersford/21kuglerrd/214816318,11.95,11.95,Bravo Pizza,19468,0,25,PA
21 Kugler Rd,"Restaurant,Pizza Place",Royersford,us/pa/royersford/21kuglerrd/214816318,4.5,4.5,Bravo Pizza,19468,0,25,PA
21 Kugler Rd,"Restaurant,Pizza Place",Royersford,us/pa/royersford/21kuglerrd/214816318,21.99,21.99,Bravo Pizza,19468,0,25,PA
1485 GA138 SE,"Restaurant,Pizza Place",Conyers,us/ga/conyers/1485ga138se/-241952191,4.99,4.99,Ci Ci's Pizza,30013,0,25,GA
15817 Bernardo Center Dr,"Restaurant,Pizza Restaurants,Pizza Place",San Diego,us/ca/sandiego/15817bernardocenterdr/-1416031762,12.99,12.99,NY Giant Pizza,92127,0,25,CA
15817 Bernardo Center Dr,"Restaurant,Pizza Restaurants,Pizza Place",San Diego,us/ca/sandiego/15817bernardocenterdr/-1416031762,12.99,12.99,NY Giant Pizza,92127,0,25,CA
15817 Bernardo Center Dr,"Restaurant,Pizza Restaurants,Pizza Place",San Diego,us/ca/sandiego/15817bernardocenterdr/-1416031762,14.99,14.99,NY Giant Pizza,92127,0,25,CA
15817 Bernardo Center Dr,"Restaurant,Pizza Restaurants,Pizza Place",San Diego,us/ca/sandiego/15817bernardocenterdr/-1416031762,1.25,1.25,NY Giant Pizza,92127,0,25,CA
15817 Bernardo Center Dr,"Restaurant,Pizza Restaurants,Pizza Place",San Diego,us/ca/sandiego/15817bernardocenterdr/-1416031762,12.99,12.99,NY Giant Pizza,92127,0,25,CA
15817 Bernardo Center Dr,"Restaurant,Pizza Restaurants,Pizza Place",San Diego,us/ca/sandiego/15817bernardocenterdr/-1416031762,8.99,8.99,NY Giant Pizza,92127,0,25,CA
1707 Sardis Rd N,"Restaurant,Pizza Place",Charlotte,us/nc/charlotte/1707sardisrdn/-874863116,5.99,5.99,Hungry Howie's Pizza,28270,25,40,NC
1707 Sardis Rd N,"Restaurant,Pizza Place",Charlotte,us/nc/charlotte/1707sardisrdn/-874863116,0,0,Hungry Howie's Pizza,28270,25,40,NC
1707 Sardis Rd N,"Restaurant,Pizza Place",Charlotte,us/nc/charlotte/1707sardisrdn/-874863116,5.99,5.99,Hungry Howie's Pizza,28270,25,40,NC
116 W 5th St,"Restaurant,Pizza Place",Austin,us/tx/austin/116w5thst/105892297,5.99,5.99,Onion,78701,0,25,TX
116 W 5th St,"Restaurant,Pizza Place",Austin,us/tx/austin/116w5thst/105892297,12.99,12.99,Onion,78701,0,25,TX
10919 E Washington St,"Pizza,Restaurant,Food Delivery,Pizza Place,Restaurants",Indianapolis,us/in/indianapolis/10919ewashingtonst/-2105542738,4.99,4.99,Donato's Pizza,46229,25,40,IN
10919 E Washington St,"Pizza,Restaurant,Food Delivery,Pizza Place,Restaurants",Indianapolis,us/in/indianapolis/10919ewashingtonst/-2105542738,14.29,14.29,Donato's Pizza,46229,25,40,IN
6800 Eastman Ave,"Restaurant,Pizza Place,Restaurants",Midland,us/mi/midland/6800eastmanave/-909106947,3.59,3.59,Sbarro,48642,1,20,MI
150 Central Mall,"Restaurant,Pizza Place",Salina,us/ks/salina/150centralmall/-909106947,3.59,3.59,Sbarro,67401,0,25,KS
